cod_upp;upp;ano;mes;hom_doloso;lesao_corp_morte;latrocinio;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;encontro_cadaver;encontro_ossada;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;furto_veiculos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;armas_apreendidas;recuperacao_veiculos;cump_mandado_prisao;ocorr_flagrante;ameaca;pessoas_desaparecidas;hom_por_interv_policial;pol_militares_mortos_serv;pol_civis_mortos_serv;roubos;furtos;registro_ocorrencias
21;Fazendinha;2012;4;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;4;0;0;0;0;0;5;19
22;Adeus / Baiana;2012;4;0;0;0;0;4;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;2;1;0;0;0;0;2;7;21
23;Alemão;2012;4;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;6
24;Chatuba;2012;4;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;10
25;Fé / Sereno;2012;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;5
26;Parque Proletário;2012;4;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;6
27;Vila Cruzeiro;2012;4;0;0;0;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;3;4;2;0;0;0;0;5;29
28;Rocinha;2012;4;1;0;0;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;14;6;0;5;12;5;0;2;1;0;1;14;82
29;Jacarezinho;2012;4;0;0;0;0;7;0;1;5;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;4;1;1;2;1;0;8;0;1;0;0;7;13;50
30;Manguinhos;2012;4;0;0;0;0;1;1;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;3;0;0;0;0;1;6;23
31;Barreira do Vasco / Tuiuti;2012;4;0;0;0;0;7;0;0;0;0;0;1;0;3;0;2;0;0;0;0;0;1;0;0;0;1;5;0;2;3;2;13;0;0;0;0;7;10;53
32;Caju;2012;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;2;10
33;Cerro-Corá;2012;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
34;Arará / Mandela;2012;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;1;7
35;Lins;2012;4;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;2;0;0;2;4;2;1;0;0;1;4;31
36;Camarista Méier;2012;4;0;0;0;0;2;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;4;0;0;0;0;5;3;22
37;Mangueirinha;2012;4;0;0;0;1;2;0;0;1;0;0;0;0;1;2;3;0;0;0;0;0;1;0;0;0;0;19;6;7;0;14;3;0;1;0;0;6;6;49
38;Vila Kennedy;2012;4;0;0;0;2;19;0;0;9;0;0;0;0;7;1;10;4;0;0;1;0;1;0;0;0;3;5;4;12;0;4;15;1;2;0;0;26;11;105
1;Santa Marta;2012;5;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;1;4;0;0;0;0;0;3;16
2;Cidade de Deus;2012;5;1;0;0;0;38;1;0;9;0;0;0;2;0;0;5;0;0;0;0;0;2;0;0;0;4;31;2;3;0;20;23;7;0;0;0;8;26;165
3;Batam;2012;5;0;0;0;0;6;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;4;0;0;0;1;6;28
4;Chapéu Mangueira / Babilônia;2012;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;9
5;Pavão-Pavãozinho;2012;5;0;0;0;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;9;1;0;0;7;5;1;0;0;0;1;1;39
6;Tabajaras;2012;5;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;4;0;0;0;0;0;0;12
7;Providência;2012;5;1;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;6;0;0;0;0;2;7;40
8;Borel;2012;5;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;0;3;7;0;0;0;0;0;5;42
9;Formiga;2012;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;8
10;Andaraí;2012;5;0;0;0;0;10;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;4;0;11;1;0;0;0;1;10;57
11;Salgueiro;2012;5;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2;0;0;0;0;0;0;1;15
12;Turano;2012;5;0;0;0;1;9;1;0;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;7;0;3;0;2;3;0;0;0;0;3;5;35
13;São João / Matriz / Queto;2012;5;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;10
14;Coroa / Fallet / Fogueteiro;2012;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;2;4;0;0;0;0;0;2;25
15;Escondidinho / Prazeres;2012;5;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;1;0;2;0;0;6;0;0;0;0;3;3;21
16;São Carlos;2012;5;1;0;0;0;20;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;13;1;3;2;6;7;2;0;0;0;1;4;74
17;Mangueira;2012;5;0;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;6;1;4;1;3;5;3;0;0;0;0;5;49
18;Macacos;2012;5;0;0;0;0;14;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;11;0;0;1;4;5;2;0;0;0;2;4;53
19;Vidigal;2012;5;0;0;0;0;14;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;4;2;0;0;0;3;6;0;0;0;0;1;5;38
20;Nova Brasília;2012;5;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;1;0;0;0;0;1;3;24
21;Fazendinha;2012;5;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;3;4;2;0;0;0;0;1;17
22;Adeus / Baiana;2012;5;2;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;1;2;4;0;0;0;0;1;5;30
23;Alemão;2012;5;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3;0;0;0;2;5;1;0;0;0;1;3;22
24;Chatuba;2012;5;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;2;12
25;Fé / Sereno;2012;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;6
26;Parque Proletário;2012;5;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;6
27;Vila Cruzeiro;2012;5;0;0;0;0;6;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;3;2;4;0;0;0;0;1;3;24
28;Rocinha;2012;5;0;0;0;2;19;4;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;18;1;0;1;8;13;2;0;0;0;2;10;86
29;Jacarezinho;2012;5;0;0;0;0;1;1;0;3;0;0;2;0;5;0;0;0;0;0;0;0;1;0;1;0;3;1;0;3;0;0;6;1;0;0;0;11;14;49
30;Manguinhos;2012;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;2;1;0;2;3;2;0;0;0;1;6;24
31;Barreira do Vasco / Tuiuti;2012;5;0;0;0;0;5;0;0;2;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;3;1;7;0;2;6;2;0;0;0;4;8;53
32;Caju;2012;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;6
33;Cerro-Corá;2012;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;6
34;Arará / Mandela;2012;5;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;3;0;0;1;0;0;0;4;13
35;Lins;2012;5;0;0;0;0;1;0;0;2;0;0;0;0;2;0;2;0;0;0;1;0;1;0;0;0;1;1;0;2;1;0;4;0;0;0;0;6;9;31
36;Camarista Méier;2012;5;0;0;0;0;3;0;0;1;0;0;0;0;1;1;2;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;3;0;0;0;0;6;7;29
37;Mangueirinha;2012;5;0;0;0;0;6;0;0;2;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;5;0;3;1;6;2;0;0;0;0;6;0;31
38;Vila Kennedy;2012;5;0;0;0;0;15;0;0;7;0;0;0;0;4;1;11;0;0;0;0;0;2;0;0;0;6;3;0;11;0;4;9;3;0;0;0;19;17;92
1;Santa Marta;2012;6;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;5;1;0;0;0;0;4;22
2;Cidade de Deus;2012;6;0;0;0;1;42;2;0;13;0;0;1;1;1;0;2;0;0;0;0;0;0;0;0;0;3;30;2;5;2;28;28;1;0;0;0;5;18;155
3;Batam;2012;6;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3;11;3;0;0;0;2;3;35
4;Chapéu Mangueira / Babilônia;2012;6;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;0;0;0;0;0;2;13
5;Pavão-Pavãozinho;2012;6;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;1;6;9;0;0;0;0;0;3;46
6;Tabajaras;2012;6;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;11;0;0;0;0;0;2;29
7;Providência;2012;6;0;0;0;0;10;0;0;0;1;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;4;0;0;0;2;2;0;0;0;0;6;4;29
8;Borel;2012;6;0;0;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;4;30
9;Formiga;2012;6;0;0;0;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;9
10;Andaraí;2012;6;0;0;0;1;8;0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;0;3;0;2;6;1;0;0;0;2;2;36
11;Salgueiro;2012;6;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;1;4;1;0;0;0;0;3;21
12;Turano;2012;6;0;0;0;0;8;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;3;9;0;0;0;0;2;2;31
13;São João / Matriz / Queto;2012;6;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;2;0;7
14;Coroa / Fallet / Fogueteiro;2012;6;0;0;0;1;10;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;3;0;0;9;6;0;1;0;0;1;2;40
15;Escondidinho / Prazeres;2012;6;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;2;2;20
16;São Carlos;2012;6;0;0;0;1;7;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;16;2;1;1;4;11;0;0;0;0;1;6;64
17;Mangueira;2012;6;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;3;0;0;0;0;0;6;37
18;Macacos;2012;6;0;0;0;4;25;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;7;0;1;0;5;5;0;0;0;0;1;7;55
19;Vidigal;2012;6;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;5;3;0;0;0;0;0;1;26
20;Nova Brasília;2012;6;0;0;0;4;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;5;7;0;0;0;0;1;0;21
21;Fazendinha;2012;6;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;1;0;0;0;0;0;1;16
22;Adeus / Baiana;2012;6;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;2;4;0;0;0;0;0;6;33
23;Alemão;2012;6;0;0;0;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;15
24;Chatuba;2012;6;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;14
25;Fé / Sereno;2012;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;3;0;0;0;0;0;4;12
26;Parque Proletário;2012;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;6
27;Vila Cruzeiro;2012;6;0;0;0;0;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;6;2;0;0;0;5;1;0;0;0;1;2;35
28;Rocinha;2012;6;0;0;0;2;26;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;3;0;0;0;1;18;1;0;0;4;16;0;1;0;0;2;12;93
29;Jacarezinho;2012;6;1;0;0;0;10;0;0;9;0;0;0;0;4;0;4;0;0;0;1;0;2;0;0;0;1;1;0;4;0;1;5;1;0;0;0;15;10;51
30;Manguinhos;2012;6;0;0;0;0;8;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;2;0;0;0;0;2;7;20
31;Barreira do Vasco / Tuiuti;2012;6;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;7;0;0;0;0;4;21;48
32;Caju;2012;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;0;0;0;1;1;9
33;Cerro-Corá;2012;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;1;0;5
34;Arará / Mandela;2012;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;1;5;9
35;Lins;2012;6;1;0;0;0;6;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;3;1;1;0;2;4;1;0;0;0;2;6;30
36;Camarista Méier;2012;6;1;0;0;0;3;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;2;0;0;0;2;6;26
37;Mangueirinha;2012;6;0;0;0;0;11;1;0;2;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;1;6;1;7;0;7;10;0;0;0;0;6;2;49
38;Vila Kennedy;2012;6;0;0;0;1;10;1;4;18;0;0;2;0;8;3;9;8;0;0;1;0;0;0;0;0;2;1;0;11;2;4;12;4;0;0;0;32;16;108
1;Santa Marta;2012;7;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;3;16
2;Cidade de Deus;2012;7;0;0;0;1;51;5;0;8;0;0;0;0;0;0;2;2;0;0;0;0;1;0;0;0;1;16;0;0;1;19;39;3;0;0;0;4;29;170
3;Batam;2012;7;0;0;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;1;9;0;0;0;0;0;7;30
4;Chapéu Mangueira / Babilônia;2012;7;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;13
5;Pavão-Pavãozinho;2012;7;0;0;0;0;10;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;8;0;0;0;0;0;6;46
6;Tabajaras;2012;7;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;2;6;0;0;0;0;0;4;25
7;Providência;2012;7;0;0;0;0;6;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;2;1;0;0;0;2;6;0;0;0;0;2;3;28
8;Borel;2012;7;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;5;3;0;0;0;0;0;1;21
9;Formiga;2012;7;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;3;11
10;Andaraí;2012;7;0;0;0;0;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0;2;6;1;0;0;0;0;1;24
11;Salgueiro;2012;7;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;2;0;0;0;0;1;1;13
12;Turano;2012;7;0;0;0;0;12;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;3;0;0;0;0;8;0;0;0;0;1;2;28
13;São João / Matriz / Queto;2012;7;1;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;2;0;1;0;1;2;1;0;0;0;1;1;20
14;Coroa / Fallet / Fogueteiro;2012;7;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;0;1;0;0;0;0;0;0;2;19
15;Escondidinho / Prazeres;2012;7;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;1;2;22
16;São Carlos;2012;7;0;0;0;0;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;13;0;1;1;3;3;3;0;0;0;0;6;49
17;Mangueira;2012;7;0;0;0;1;14;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;5;2;3;0;0;0;2;2;44
18;Macacos;2012;7;0;0;0;0;11;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;0;0;0;9;1;0;0;0;1;1;43
19;Vidigal;2012;7;0;0;0;0;10;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;3;0;0;0;0;0;5;25
20;Nova Brasília;2012;7;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;4;0;0;1;0;0;3;28
21;Fazendinha;2012;7;0;0;0;0;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;0;3;2;0;0;0;0;1;0;19
22;Adeus / Baiana;2012;7;0;0;0;0;10;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;1;4;0;4;0;5;8;0;0;0;0;2;3;35
23;Alemão;2012;7;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;1;1;0;0;0;0;0;23
24;Chatuba;2012;7;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;7;0;0;0;0;1;1;17
25;Fé / Sereno;2012;7;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;1;2;0;0;0;0;1;1;12
26;Parque Proletário;2012;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;6
27;Vila Cruzeiro;2012;7;0;0;0;0;13;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;6;5;14;1;0;0;0;0;5;57
28;Rocinha;2012;7;0;0;0;0;33;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;5;11;1;0;2;7;19;0;0;0;0;2;15;94
29;Jacarezinho;2012;7;0;0;0;0;2;0;0;5;0;0;2;0;2;0;6;0;0;0;0;0;0;0;0;0;3;2;1;2;1;2;1;1;1;0;0;10;10;52
30;Manguinhos;2012;7;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;4;0;0;1;0;0;0;0;0;5;21
31;Barreira do Vasco / Tuiuti;2012;7;0;0;0;2;14;2;0;0;0;0;1;0;1;1;2;0;0;0;0;0;0;0;0;0;1;2;1;0;0;3;10;3;0;0;0;6;7;49
32;Caju;2012;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0;3;4;0;0;0;0;0;3;17
33;Cerro-Corá;2012;7;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3
34;Arará / Mandela;2012;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;2;8
35;Lins;2012;7;0;0;0;0;5;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;2;3;1;0;0;0;3;6;30
36;Camarista Méier;2012;7;0;0;0;1;5;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;1;3;3;0;0;4;3;0;0;0;0;6;5;34
37;Mangueirinha;2012;7;0;0;0;0;15;1;0;2;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;1;3;1;3;3;2;8;0;0;0;0;8;2;45
38;Vila Kennedy;2012;7;0;0;0;2;11;1;0;14;0;0;3;0;2;1;8;0;0;0;1;0;1;0;1;0;1;14;7;9;2;16;7;0;3;0;0;19;13;94
1;Santa Marta;2012;8;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;1;2;0;0;0;0;0;2;18
2;Cidade de Deus;2012;8;0;0;0;0;35;3;1;12;0;0;1;0;0;0;2;2;0;0;0;0;0;0;1;0;4;32;0;1;1;19;26;1;0;0;0;5;20;153
3;Batam;2012;8;1;0;0;0;5;0;0;3;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;0;0;3;1;19
4;Chapéu Mangueira / Babilônia;2012;8;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;1;11
5;Pavão-Pavãozinho;2012;8;0;0;0;0;20;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;4;12;0;0;0;0;0;3;45
6;Tabajaras;2012;8;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;4;0;0;0;0;0;6;24
7;Providência;2012;8;0;0;0;0;8;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;9;1;1;0;11;6;0;0;0;0;3;3;42
8;Borel;2012;8;0;0;0;0;13;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;8;0;1;1;1;4;0;0;0;0;1;2;32
9;Formiga;2012;8;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;11
10;Andaraí;2012;8;0;0;0;0;11;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;2;23
11;Salgueiro;2012;8;0;0;0;0;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;3;1;0;0;0;2;2;18
12;Turano;2012;8;0;0;0;0;12;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;1;0;0;0;0;2;0;0;0;2;11;0;0;0;0;4;1;33
13;São João / Matriz / Queto;2012;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;4;2;0;0;0;0;1;3;12
14;Coroa / Fallet / Fogueteiro;2012;8;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;1;0;0;0;0;1;17
15;Escondidinho / Prazeres;2012;8;0;0;0;2;4;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;2;8;1;0;0;0;1;4;19
16;São Carlos;2012;8;0;0;0;0;13;3;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;1;0;2;4;5;0;0;0;0;1;4;50
17;Mangueira;2012;8;0;0;0;0;8;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;6;0;1;0;2;18;0;0;0;0;1;4;51
18;Macacos;2012;8;0;0;0;2;19;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;13;0;0;0;4;6;0;0;0;0;2;5;52
